MinMax,Path,Stage3_Outlay_Amount,Stage3_Outlay_Type,Stage4_Function,Stage4_Row_Type,pillar3_cumsum,pillar4_rank_n,t,pillar4_cumsum,Stage4_Top,Stage4_Bot,Stage3_Top,Stage3_Bot,sigmoid,curve_top_out,curve_bot_out
Min,35,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,2.5,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.9241418199787566,62206209442.193985,52401209442.193985
Min,35,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,2.5,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.9241418199787566,79354225665.13156,62206209442.193985
Min,35,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,2.5,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.9241418199787566,94771225665.13156,79354225665.13156
Min,35,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,2.5,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.9241418199787566,111919241888.06914,94771225665.13156
Min,35,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,2.5,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.9241418199787566,137179241888.06914,111919241888.06914
Min,35,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,2.5,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.9241418199787566,154327258111.0067,137179241888.06914
Min,35,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,2.5,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.9241418199787566,189774258111.0067,154327258111.0067
Min,35,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,2.5,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.9241418199787566,206922274333.9443,189774258111.0067
Min,35,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,2.5,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.9241418199787566,256224274333.9443,206922274333.9443
Min,35,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,2.5,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.9241418199787566,273372290556.88187,256224274333.9443
Min,35,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,2.5,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.9241418199787566,325365290556.8819,273372290556.88187
Min,35,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,2.5,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.9241418199787566,342513306779.81946,325365290556.8819
Min,35,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,2.5,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.9241418199787566,398356306779.81946,342513306779.81946
Min,35,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,2.5,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.9241418199787566,415504323002.757,398356306779.81946
Min,35,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,2.5,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.9241418199787566,494667323002.757,415504323002.757
Max,63,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.9399133498259924,0.0,0.0
Max,63,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,2.75,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.9399133498259924,7313250311.192184,5017250311.192184
Max,63,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,2.75,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.9399133498259924,24753916908.600594,7313250311.192184
Max,63,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,2.75,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.9399133498259924,34228916908.600594,24753916908.600594
Max,63,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,2.75,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.9399133498259924,51669583506.00901,34228916908.600594
Max,63,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,2.75,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.9399133498259924,61474583506.00901,51669583506.00901
Max,63,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,2.75,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.9399133498259924,78915250103.41742,61474583506.00901
Max,63,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,2.75,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.9399133498259924,94332250103.41742,78915250103.41742
Max,63,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,2.75,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.9399133498259924,111772916700.82584,94332250103.41742
Max,63,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,2.75,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.9399133498259924,137032916700.82584,111772916700.82584
Max,63,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,2.75,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.9399133498259924,154473583298.23425,137032916700.82584
Max,63,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,2.75,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.9399133498259924,189920583298.23425,154473583298.23425
Max,63,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,2.75,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.9399133498259924,207361249895.64267,189920583298.23425
Max,63,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,2.75,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.9399133498259924,256663249895.64267,207361249895.64267
Max,63,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,2.75,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.9399133498259924,274103916493.0511,256663249895.64267
Max,63,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,2.75,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.9399133498259924,326096916493.0511,274103916493.0511
Max,63,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,2.75,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.9399133498259924,343537583090.4595,326096916493.0511
Max,63,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,2.75,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.9399133498259924,399380583090.4595,343537583090.4595
Max,63,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,2.75,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.9399133498259924,416821249687.8679,399380583090.4595
Max,63,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,2.75,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.9399133498259924,495984249687.8679,416821249687.8679
Min,36,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.9399133498259924,0.0,0.0
Min,36,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,2.75,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.9399133498259924,7313250311.192184,5017250311.192184
Min,36,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,2.75,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.9399133498259924,24753916908.600594,7313250311.192184
Min,36,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,2.75,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.9399133498259924,34228916908.600594,24753916908.600594
Min,36,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,2.75,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.9399133498259924,51669583506.00901,34228916908.600594
Min,36,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,2.75,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.9399133498259924,61474583506.00901,51669583506.00901
Min,36,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,2.75,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.9399133498259924,78915250103.41742,61474583506.00901
Min,36,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,2.75,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.9399133498259924,94332250103.41742,78915250103.41742
Min,36,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,2.75,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.9399133498259924,111772916700.82584,94332250103.41742
Min,36,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,2.75,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.9399133498259924,137032916700.82584,111772916700.82584
Min,36,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,2.75,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.9399133498259924,154473583298.23425,137032916700.82584
Min,36,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,2.75,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.9399133498259924,189920583298.23425,154473583298.23425
Min,36,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,2.75,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.9399133498259924,207361249895.64267,189920583298.23425
Min,36,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,2.75,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.9399133498259924,256663249895.64267,207361249895.64267
Min,36,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,2.75,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.9399133498259924,274103916493.0511,256663249895.64267
Min,36,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,2.75,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.9399133498259924,326096916493.0511,274103916493.0511
Min,36,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,2.75,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.9399133498259924,343537583090.4595,326096916493.0511
Min,36,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,2.75,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.9399133498259924,399380583090.4595,343537583090.4595
Min,36,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,2.75,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.9399133498259924,416821249687.8679,399380583090.4595
Min,36,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,2.75,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.9399133498259924,495984249687.8679,416821249687.8679
Max,62,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9525741268224331,0.0,0.0
Max,62,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,3.0,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.9525741268224331,6256072266.79512,3960072266.7951202
Max,62,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,3.0,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.9525741268224331,23931667318.51259,6256072266.79512
Max,62,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,3.0,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.9525741268224331,33406667318.51259,23931667318.51259
Max,62,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,3.0,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.9525741268224331,51082262370.23006,33406667318.51259
Max,62,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,3.0,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.9525741268224331,60887262370.23006,51082262370.23006
Max,62,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,3.0,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.9525741268224331,78562857421.94751,60887262370.23006
Max,62,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,3.0,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.9525741268224331,93979857421.94751,78562857421.94751
Max,62,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,3.0,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.9525741268224331,111655452473.66498,93979857421.94751
Max,62,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,3.0,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.9525741268224331,136915452473.66498,111655452473.66498
Max,62,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,3.0,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.9525741268224331,154591047525.38245,136915452473.66498
Max,62,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,3.0,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.9525741268224331,190038047525.38245,154591047525.38245
Max,62,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,3.0,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.9525741268224331,207713642577.0999,190038047525.38245
Max,62,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,3.0,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.9525741268224331,257015642577.0999,207713642577.0999
Max,62,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,3.0,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.9525741268224331,274691237628.81738,257015642577.0999
Max,62,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,3.0,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.9525741268224331,326684237628.8174,274691237628.81738
Max,62,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,3.0,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.9525741268224331,344359832680.53485,326684237628.8174
Max,62,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,3.0,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.9525741268224331,400202832680.53485,344359832680.53485
Max,62,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,3.0,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.9525741268224331,417878427732.2523,400202832680.53485
Max,62,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,3.0,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.9525741268224331,497041427732.2523,417878427732.2523
Min,37,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9525741268224331,0.0,0.0
Min,37,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,3.0,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.9525741268224331,6256072266.79512,3960072266.7951202
Min,37,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,3.0,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.9525741268224331,23931667318.51259,6256072266.79512
Min,37,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,3.0,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.9525741268224331,33406667318.51259,23931667318.51259
Min,37,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,3.0,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.9525741268224331,51082262370.23006,33406667318.51259
Min,37,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,3.0,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.9525741268224331,60887262370.23006,51082262370.23006
Min,37,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,3.0,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.9525741268224331,78562857421.94751,60887262370.23006
Min,37,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,3.0,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.9525741268224331,93979857421.94751,78562857421.94751
Min,37,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,3.0,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.9525741268224331,111655452473.66498,93979857421.94751
Min,37,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,3.0,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.9525741268224331,136915452473.66498,111655452473.66498
Min,37,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,3.0,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.9525741268224331,154591047525.38245,136915452473.66498
Min,37,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,3.0,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.9525741268224331,190038047525.38245,154591047525.38245
Min,37,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,3.0,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.9525741268224331,207713642577.0999,190038047525.38245
Min,37,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,3.0,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.9525741268224331,257015642577.0999,207713642577.0999
Min,37,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,3.0,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.9525741268224331,274691237628.81738,257015642577.0999
Min,37,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,3.0,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.9525741268224331,326684237628.8174,274691237628.81738
Min,37,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,3.0,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.9525741268224331,344359832680.53485,326684237628.8174
Min,37,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,3.0,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.9525741268224331,400202832680.53485,344359832680.53485
Min,37,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,3.0,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.9525741268224331,417878427732.2523,400202832680.53485
Min,37,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,3.0,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.9525741268224331,497041427732.2523,417878427732.2523
Max,61,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.9626731126558706,0.0,0.0
Max,61,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,3.25,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.9626731126558706,5412804424.9566345,3116804424.9566345
Max,61,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,3.25,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.9626731126558706,23275792330.414864,5412804424.9566345
Max,61,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,3.25,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.9626731126558706,32750792330.414864,23275792330.414864
Max,61,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,3.25,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.9626731126558706,50613780235.87309,32750792330.414864
Max,61,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,3.25,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.9626731126558706,60418780235.87309,50613780235.87309
Max,61,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,3.25,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.9626731126558706,78281768141.33133,60418780235.87309
Max,61,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,3.25,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.9626731126558706,93698768141.33133,78281768141.33133
Max,61,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,3.25,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.9626731126558706,111561756046.78955,93698768141.33133
Max,61,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,3.25,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.9626731126558706,136821756046.78955,111561756046.78955
Max,61,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,3.25,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.9626731126558706,154684743952.24777,136821756046.78955
Max,61,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,3.25,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.9626731126558706,190131743952.24777,154684743952.24777
Max,61,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,3.25,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.9626731126558706,207994731857.706,190131743952.24777
Max,61,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,3.25,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.9626731126558706,257296731857.706,207994731857.706
Max,61,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,3.25,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.9626731126558706,275159719763.16425,257296731857.706
Max,61,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,3.25,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.9626731126558706,327152719763.16425,275159719763.16425
Max,61,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,3.25,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.9626731126558706,345015707668.62244,327152719763.16425
Max,61,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,3.25,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.9626731126558706,400858707668.62244,345015707668.62244
Max,61,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,3.25,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.9626731126558706,418721695574.0807,400858707668.62244
Max,61,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,3.25,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.9626731126558706,497884695574.0807,418721695574.0807
Min,38,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.9626731126558706,0.0,0.0
Min,38,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,3.25,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.9626731126558706,5412804424.9566345,3116804424.9566345
Min,38,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,3.25,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.9626731126558706,23275792330.414864,5412804424.9566345
Min,38,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,3.25,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.9626731126558706,32750792330.414864,23275792330.414864
Min,38,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,3.25,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.9626731126558706,50613780235.87309,32750792330.414864
Min,38,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,3.25,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.9626731126558706,60418780235.87309,50613780235.87309
Min,38,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,3.25,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.9626731126558706,78281768141.33133,60418780235.87309
Min,38,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,3.25,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.9626731126558706,93698768141.33133,78281768141.33133
Min,38,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,3.25,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.9626731126558706,111561756046.78955,93698768141.33133
Min,38,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,3.25,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.9626731126558706,136821756046.78955,111561756046.78955
Min,38,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,3.25,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.9626731126558706,154684743952.24777,136821756046.78955
Min,38,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,3.25,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.9626731126558706,190131743952.24777,154684743952.24777
Min,38,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,3.25,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.9626731126558706,207994731857.706,190131743952.24777
Min,38,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,3.25,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.9626731126558706,257296731857.706,207994731857.706
Min,38,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,3.25,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.9626731126558706,275159719763.16425,257296731857.706
Min,38,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,3.25,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.9626731126558706,327152719763.16425,275159719763.16425
Min,38,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,3.25,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.9626731126558706,345015707668.62244,327152719763.16425
Min,38,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,3.25,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.9626731126558706,400858707668.62244,345015707668.62244
Min,38,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,3.25,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.9626731126558706,418721695574.0807,400858707668.62244
Min,38,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,3.25,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.9626731126558706,497884695574.0807,418721695574.0807
Max,60,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.9706877692486436,0.0,0.0
Max,60,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,3.5,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.9706877692486436,4743578595.795944,2447578595.795944
Max,60,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,3.5,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.9706877692486436,22755283352.17788,4743578595.795944
Max,60,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,3.5,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.9706877692486436,32230283352.17788,22755283352.17788
Max,60,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,3.5,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.9706877692486436,50241988108.559814,32230283352.17788
